1st_year_revenue,title,year,released,runtime,top_10_dir,top_50_dir,top_100_dir,top_10_actors,top_50_actors,top_100_actors,language,country,rating,Action,Adventure,Fantasy/Sci-Fi,Crime,Thriller/Mystery,Drama,Horror,Comedy,Documentary,Family/Animated,Biography/History,Romance,Music/Musical,Likely TV
33816,True History of the Kelly Gang,2019,2020-04-24,124.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,Foreign country,R,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32259,Embattled,2020,2020-11-20,117.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54415,A Simple Wedding,2018,2020-02-14,88.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
96713,Come to Daddy,2019,2020-02-07,96.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,R,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93147,Tesla,2020,2020-08-21,102.0,0.0,0.0,0.0,0.0,1.0,1.0,English and others,US only,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
72347,Pray: The Story of Patrick Peyton,2020,2020-10-09,71.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
58434,Summerland,2020,2020-07-31,99.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,PG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29615,Rent-A-Pal,2020,2020-09-11,108.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16263,Centigrade,2020,2020-08-28,89.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16255,Made in Hong Kong,1997,2020-03-06,109.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15502,Zappa,2020,2020-11-27,129.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,Unrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
14941,Vitalina Varela,2019,2020-02-21,124.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13250,Pahokee,2019,2020-04-24,110.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29450,Olympic Dreams,2019,2020-02-14,85.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,PG-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
25694,The Booksellers,2019,2020-03-06,99.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28771,Spree,2020,2020-08-14,93.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28273,Sorry We Missed You,2019,2020-03-06,101.0,0.0,1.0,1.0,0.0,0.0,0.0,English only,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27317,Cane River,1982,2020-02-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26563,José,2018,2020-01-31,85.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25878,Zombi Child,2019,2020-01-24,103.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20943,The Cordillera of Dreams,2019,2020-02-12,84.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25488,Unsubscribe,2020,2020-06-10,30.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25084,Disappearance at Clifton Hill,2019,2020-02-28,100.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,Unrated,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24139,Heart of Africa,2020,2020-03-13,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22307,Tar,2020,2020-10-02,96.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32705,Hunter Hunter,2020,2020-12-18,93.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,Unrated,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21291,Young Ahmed,2019,2020-02-21,85.0,0.0,0.0,1.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648665,The Sparks Brothers,2021,2021-06-18,140.0,0.0,0.0,1.0,0.0,0.0,0.0,English only,Foreign country,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
694849,Nine Days,2020,2021-07-30,124.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788675,Blue Bayou,2021,2021-09-17,117.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741895,French Exit,2020,2021-02-12,113.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
744812,Lamb of God: The Concert Film,2021,2021-03-12,90.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
787460,The Rescue,2021,2021-10-08,107.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,PG,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
709460,Red Rocket,2021,2021-12-10,130.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2180000,Nomadland,2020,2021-02-19,107.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475488,National Champions,2021,2021-12-10,116.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572493,City of Lies,2018,2021-03-19,112.0,0.0,0.0,0.0,0.0,1.0,1.0,English and others,Foreign country,R,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
445740,The Lost Leonardo,2021,2021-08-13,96.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,Foreign country,PG-13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1803226,Show Me the Father,2021,2021-09-10,91.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1744740,Profile,2018,2021-05-14,106.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US and others,R,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442988,Titane,2021,2021-10-01,108.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,R,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436324,Together Together,2021,2021-04-23,90.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1405488,Joe Bell,2020,2021-07-23,94.0,0.0,0.0,0.0,1.0,1.0,1.0,English only,US only,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1113722,In the Earth,2021,2021-04-16,107.0,0.0,0.0,1.0,0.0,0.0,0.0,English and others,US and others,R,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038255,True to the Game 3,2021,2021-12-03,98.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1016725,The Jesus Music,2021,2021-10-01,109.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
844743,The Alpinist,2021,2021-09-10,92.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
220000,Doctor,2021,2021-10-09,148.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
204512,Ailey,2021,2021-07-23,95.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
200989,Groundhog Day,1993,1993-02-12,101.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US only,PG,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
159294,Shiva Baby,2020,2021-04-02,77.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2188425,Scoob!,2020,2020-05-15,93.0,0.0,0.0,0.0,1.0,1.0,1.0,English only,US and others,PG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
424667,Flag Day,2021,2021-08-20,109.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,R,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364397,The Dry,2020,2021-05-21,117.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,R,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354087,The Water Man,2020,2021-05-07,91.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
342598,Escape from Mogadishu,2021,2021-08-06,121.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,PG-13,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336050,Benedetta,2021,2021-12-03,131.0,0.0,0.0,1.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
328721,Drive My Car,2021,2021-11-24,179.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,Unrated,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304167,New Order,2020,2021-05-21,86.0,0.0,0.0,0.0,0.0,0.0,0.0,Foreign lang,Foreign country,R,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282499,Blithe Spirit,2020,2021-02-19,99.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,PG-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
282332,American Skin,2019,2021-01-15,90.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,R,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269435,A Mouthful of Air,2021,2021-10-29,105.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183651655,Black Widow,2021,2021-07-09,134.0,0.0,0.0,0.0,0.0,1.0,1.0,English and others,US only,PG-13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48276510,Old,2021,2021-07-23,108.0,1.0,1.0,1.0,0.0,0.0,1.0,English only,US and others,PG-13,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44539245,The Forever Purge,2021,2021-07-02,103.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US only,R,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42326031,Mortal Kombat,2021,2021-04-23,110.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US only,R,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40501717,Peter Rabbit 2: The Runaway,2021,2021-06-11,93.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,PG,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40127371,PAW Patrol: The Movie,2021,2021-08-20,86.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,Foreign country,G,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
48947356,Clifford the Big Red Dog,2021,2021-11-10,96.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US and others,PG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
27568035,Nobody,2021,2021-03-26,92.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US and others,R,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27466489,Wrath of Man,2021,2021-05-07,119.0,0.0,1.0,1.0,0.0,1.0,1.0,English only,Foreign country,R,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25314753,Escape Room: Tournament of Champions,2021,2021-07-16,88.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US and others,PG-13,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24278399,Respect,2021,2021-08-13,145.0,0.0,0.0,0.0,0.0,0.0,1.0,English only,US and others,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6279,Spiral,2021,2021-05-14,93.0,0.0,0.0,0.0,1.0,1.0,1.0,English only,US and others,R,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17716215,Spirit Untamed,2021,2021-06-04,88.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,PG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
17173321,The Green Knight,2021,2021-07-30,130.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,R,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28134634,The Matrix Resurrections,2021,2021-12-22,148.0,0.0,0.0,0.0,0.0,0.0,1.0,English and others,US and others,R,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49023527,House of Gucci,2021,2021-11-24,158.0,1.0,1.0,1.0,0.0,0.0,0.0,English and others,US and others,R,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54723032,Raya and the Last Dragon,2021,2021-03-05,107.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
224543292,Shang-Chi and the Legend of the Ten Rings,2021,2021-09-03,132.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US only,PG-13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212609036,Venom: Let There Be Carnage,2021,2021-10-01,97.0,0.0,0.0,0.0,0.0,1.0,1.0,English only,US and others,PG-13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142817,Held,2020,2021-04-09,94.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,Unrated,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173005945,F9: The Fast Saga,2021,2021-06-25,143.0,0.0,0.0,1.0,0.0,0.0,0.0,English only,US only,PG-13,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164694432,Eternals,2021,2021-11-05,156.0,0.0,0.0,0.0,0.0,0.0,1.0,English and others,US only,PG-13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160772007,No Time to Die,2021,2021-10-08,163.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,Foreign country,PG-13,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122378960,Ghostbusters: Afterlife,2021,2021-11-19,124.0,0.0,1.0,1.0,0.0,0.0,1.0,English only,US and others,PG-13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
121626598,Free Guy,2021,2021-08-13,115.0,1.0,1.0,1.0,1.0,1.0,1.0,English and others,US only,PG-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116987516,Jungle Cruise,2021,2021-07-30,127.0,0.0,1.0,1.0,0.0,1.0,1.0,English and others,US only,PG-13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
107176143,Dune,2021,2021-10-22,155.0,0.0,1.0,1.0,0.0,0.0,0.0,English and others,Foreign country,PG-13,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92002155,Halloween Kills,2021,2021-10-15,105.0,1.0,1.0,1.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90628329,Encanto,2021,2021-11-24,102.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US only,PG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
86103234,Cruella,2021,2021-05-28,134.0,0.0,0.0,1.0,0.0,0.0,0.0,English and others,US and others,PG-13,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76483155,Sing 2,2021,2021-12-22,110.0,0.0,0.0,0.0,0.0,1.0,1.0,English only,US and others,PG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
56489153,The Addams Family 2,2021,2021-10-01,93.0,0.0,0.0,0.0,0.0,1.0,1.0,English and others,US and others,PG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
100916094,Godzilla vs. Kong,2021,2021-03-31,113.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US only,PG-13,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029591,The Eyes of Tammy Faye,2021,2021-09-17,126.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15566093,The Marksman,2021,2021-01-15,108.0,0.0,0.0,0.0,1.0,1.0,1.0,English and others,US only,PG-13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5478009,Judas and the Black Messiah,2021,2021-02-12,126.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5213243,Copshop,2021,2021-09-17,107.0,0.0,0.0,0.0,0.0,1.0,1.0,English only,US only,R,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4844399,Zola,2020,2021-06-30,86.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4509143,Separation,2021,2021-04-30,107.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4178620,Boogie,2021,2021-03-05,90.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900193,Reminiscence,2021,2021-08-20,116.0,0.0,0.0,0.0,0.0,1.0,1.0,English and others,US only,PG-13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3149935,Voyagers,2021,2021-04-09,108.0,0.0,0.0,1.0,0.0,1.0,1.0,English only,US and others,PG-13,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2913328,Dream Horse,2020,2021-05-21,113.0,0.0,0.0,0.0,0.0,0.0,1.0,English only,Foreign country,PG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2807494,Here Today,2021,2021-05-07,117.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2753985,Finding You,2020,2021-05-14,119.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2652315,The Card Counter,2021,2021-09-10,111.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,R,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2577830,Land,2021,2021-02-12,89.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US and others,PG-13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3186667,Pig,2021,2021-07-16,92.0,0.0,0.0,0.0,1.0,1.0,1.0,English and others,US and others,R,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15976770,The French Dispatch,2021,2021-10-22,107.0,0.0,1.0,1.0,0.0,0.0,1.0,English and others,Foreign country,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6613432,The Courier,2020,2021-03-19,112.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,Foreign country,PG-13,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7086632,Spencer,2021,2021-11-05,117.0,0.0,1.0,1.0,0.0,1.0,1.0,English only,Foreign country,R,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15532137,The Unholy,2021,2021-04-02,99.0,0.0,0.0,0.0,0.0,0.0,0.0,English and others,US only,PG-13,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15342746,The Little Things,2021,2021-01-29,128.0,0.0,0.0,0.0,0.0,1.0,1.0,English and others,US only,R,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15002646,Dear Evan Hansen,2021,2021-09-24,137.0,0.0,0.0,0.0,1.0,1.0,1.0,English only,US and others,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14730278,King Richard,2021,2021-11-19,144.0,0.0,0.0,0.0,0.0,0.0,0.0,English only,US only,PG-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13391791,Malignant,2021,2021-09-10,111.0,0.0,1.0,1.0,0.0,0.0,0.0,English only,US and others,R,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
